RiskPerformance,ExternalRiskEstimate,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever/DerogPubRec,NumTrades90Ever/DerogPubRec,PercentTradesNeverDelq,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NumRevolvingTradesWBalance,PercentTradesWBalance
Good,66.0,32.0,109.0,8.0,0.0,0.0,60.0,10.0,0.0,10.0,0.0,0.0,34.0,3.0,100.0
Bad,75.0,119.0,173.0,2.0,0.0,0.0,50.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,50.0
Good,81.0,14.0,76.0,13.0,0.0,0.0,92.0,13.0,0.0,46.0,1.0,1.0,16.0,2.0,71.0
Good,65.0,2.0,26.0,20.0,0.0,0.0,95.0,22.0,5.0,27.0,4.0,4.0,36.0,5.0,47.0
Bad,70.0,2.0,46.0,27.0,0.0,0.0,93.0,29.0,4.0,69.0,5.0,5.0,13.0,3.0,70.0
Good,69.0,2.0,101.0,22.0,0.0,0.0,100.0,23.0,1.0,17.0,4.0,4.0,32.0,9.0,69.0
Good,73.0,2.0,71.0,41.0,0.0,0.0,100.0,44.0,5.0,57.0,4.0,4.0,16.0,1.0,83.0
Good,71.0,3.0,45.0,40.0,1.0,0.0,98.0,41.0,8.0,61.0,0.0,0.0,33.0,2.0,73.0
Bad,83.0,17.0,69.0,8.0,0.0,0.0,100.0,8.0,0.0,63.0,1.0,1.0,21.0,1.0,67.0
Good,73.0,6.0,74.0,27.0,0.0,0.0,100.0,27.0,1.0,41.0,1.0,1.0,24.0,6.0,59.0
Bad,79.0,1.0,108.0,21.0,0.0,0.0,100.0,22.0,2.0,18.0,2.0,2.0,18.0,7.0,62.0
Good,73.0,2.0,62.0,42.0,0.0,0.0,98.0,43.0,8.0,23.0,4.0,4.0,12.0,4.0,44.0
Bad,62.0,2.0,49.0,17.0,0.0,0.0,100.0,19.0,3.0,11.0,4.0,4.0,97.0,9.0,100.0
Good,72.0,29.0,89.0,29.0,0.0,0.0,100.0,29.0,0.0,24.0,0.0,0.0,56.0,9.0,83.0
Bad,89.0,19.0,118.0,15.0,0.0,0.0,100.0,15.0,0.0,40.0,1.0,0.0,0.0,1.0,50.0
Bad,62.0,1.0,38.0,13.0,2.0,1.0,93.0,15.0,4.0,60.0,0.0,0.0,3.0,1.0,63.0
Good,88.0,7.0,83.0,23.0,0.0,0.0,100.0,25.0,2.0,44.0,0.0,0.0,18.0,1.0,60.0
Good,77.0,3.0,35.0,15.0,0.0,0.0,93.0,15.0,6.0,47.0,5.0,5.0,6.0,1.0,57.0
Good,69.0,14.0,88.0,30.0,0.0,0.0,100.0,32.0,0.0,20.0,2.0,1.0,57.0,9.0,71.0
Bad,76.0,3.0,80.0,22.0,0.0,0.0,100.0,22.0,1.0,68.0,2.0,2.0,69.0,2.0,88.0
Bad,58.0,4.0,64.0,30.0,0.0,0.0,93.0,30.0,3.0,37.0,3.0,3.0,90.0,7.0,83.0
Good,79.0,2.0,38.0,14.0,0.0,0.0,100.0,16.0,3.0,13.0,1.0,1.0,7.0,2.0,44.0
Good,68.0,4.0,45.0,42.0,1.0,1.0,98.0,43.0,4.0,42.0,0.0,0.0,38.0,10.0,73.0
Good,67.0,6.0,73.0,21.0,1.0,0.0,82.0,22.0,2.0,45.0,1.0,1.0,5.0,6.0,81.0
Bad,73.0,6.0,41.0,26.0,2.0,1.0,96.0,27.0,5.0,56.0,0.0,0.0,40.0,4.0,88.0
Good,90.0,5.0,81.0,9.0,0.0,0.0,100.0,9.0,1.0,11.0,0.0,0.0,10.0,2.0,50.0
Bad,73.0,4.0,96.0,22.0,1.0,1.0,83.0,23.0,1.0,30.0,2.0,2.0,5.0,1.0,43.0
Bad,71.0,34.0,126.0,16.0,1.0,0.0,84.0,19.0,0.0,79.0,0.0,0.0,19.0,1.0,60.0
Bad,69.0,11.0,57.0,29.0,0.0,0.0,100.0,29.0,1.0,34.0,2.0,2.0,48.0,5.0,80.0
Good,87.0,3.0,73.0,21.0,0.0,0.0,100.0,21.0,3.0,24.0,0.0,0.0,13.0,3.0,42.0
Good,84.0,11.0,87.0,14.0,0.0,0.0,100.0,14.0,1.0,57.0,0.0,0.0,17.0,1.0,83.0
Good,85.0,4.0,173.0,4.0,0.0,0.0,100.0,4.0,1.0,0.0,0.0,0.0,45.0,1.0,50.0
Good,88.0,4.0,164.0,19.0,0.0,0.0,100.0,19.0,1.0,0.0,1.0,1.0,3.0,6.0,43.0
Good,88.0,25.0,101.0,10.0,0.0,0.0,100.0,11.0,0.0,64.0,0.0,0.0,0.0,1.0,33.0
Good,85.0,10.0,90.0,16.0,0.0,0.0,100.0,16.0,1.0,31.0,2.0,2.0,0.0,1.0,50.0
Good,84.0,19.0,94.0,25.0,0.0,0.0,100.0,25.0,0.0,12.0,0.0,0.0,13.0,1.0,17.0
Good,73.0,6.0,52.0,44.0,0.0,0.0,100.0,48.0,4.0,48.0,0.0,0.0,20.0,10.0,70.0
Good,89.0,25.0,108.0,3.0,0.0,0.0,100.0,3.0,0.0,33.0,1.0,1.0,0.0,0.0,50.0
Bad,69.0,25.0,106.0,10.0,0.0,0.0,67.0,13.0,0.0,15.0,2.0,2.0,42.0,3.0,57.0
Good,68.0,6.0,72.0,35.0,1.0,1.0,97.0,39.0,1.0,28.0,0.0,0.0,9.0,3.0,33.0
Bad,64.0,20.0,69.0,23.0,2.0,2.0,83.0,25.0,0.0,25.0,1.0,1.0,51.0,5.0,100.0
Good,78.0,5.0,92.0,28.0,0.0,0.0,100.0,43.0,4.0,57.0,2.0,2.0,49.0,3.0,63.0
Good,63.0,2.0,69.0,44.0,1.0,1.0,100.0,48.0,3.0,17.0,2.0,2.0,10.0,2.0,43.0
Good,80.0,3.0,97.0,35.0,0.0,0.0,100.0,37.0,2.0,37.0,0.0,0.0,38.0,2.0,57.0
Bad,65.0,3.0,62.0,39.0,0.0,0.0,80.0,40.0,7.0,48.0,1.0,1.0,45.0,4.0,71.0
Good,81.0,12.0,120.0,32.0,1.0,1.0,94.0,34.0,0.0,32.0,1.0,1.0,5.0,7.0,56.0
Bad,65.0,16.0,109.0,19.0,1.0,0.0,81.0,21.0,0.0,24.0,0.0,0.0,87.0,3.0,100.0
Good,77.0,6.0,82.0,26.0,0.0,0.0,100.0,26.0,1.0,38.0,0.0,0.0,40.0,4.0,78.0
Good,84.0,3.0,69.0,13.0,0.0,0.0,100.0,13.0,2.0,31.0,0.0,0.0,26.0,3.0,80.0
Good,73.0,27.0,110.0,21.0,0.0,0.0,91.0,22.0,0.0,27.0,2.0,2.0,47.0,2.0,57.0
Bad,72.0,11.0,36.0,13.0,0.0,0.0,100.0,13.0,1.0,54.0,1.0,1.0,13.0,1.0,60.0
Good,70.0,1.0,39.0,13.0,0.0,0.0,100.0,15.0,7.0,27.0,3.0,3.0,39.0,4.0,73.0
Good,73.0,3.0,62.0,25.0,0.0,0.0,100.0,25.0,5.0,20.0,2.0,2.0,30.0,4.0,58.0
Good,67.0,6.0,39.0,15.0,0.0,0.0,100.0,15.0,2.0,33.0,1.0,1.0,70.0,7.0,89.0
Good,77.0,9.0,88.0,44.0,0.0,0.0,98.0,58.0,3.0,21.0,0.0,0.0,22.0,10.0,65.0
Bad,65.0,4.0,42.0,37.0,0.0,0.0,97.0,37.0,5.0,19.0,0.0,0.0,26.0,9.0,43.0
Bad,73.0,2.0,70.0,10.0,1.0,1.0,85.0,13.0,3.0,31.0,0.0,0.0,47.0,4.0,86.0
Good,73.0,17.0,85.0,33.0,0.0,0.0,100.0,36.0,0.0,22.0,3.0,2.0,60.0,4.0,67.0
Good,87.0,2.0,71.0,40.0,0.0,0.0,100.0,43.0,5.0,40.0,1.0,1.0,2.0,5.0,47.0
Good,84.0,3.0,115.0,27.0,0.0,0.0,100.0,27.0,1.0,22.0,0.0,0.0,11.0,2.0,23.0
Bad,64.0,3.0,66.0,38.0,0.0,0.0,95.0,42.0,4.0,45.0,2.0,2.0,32.0,3.0,75.0
Good,84.0,5.0,106.0,31.0,0.0,0.0,100.0,31.0,3.0,45.0,0.0,0.0,8.0,2.0,46.0
Good,82.0,10.0,161.0,13.0,0.0,0.0,93.0,14.0,3.0,14.0,0.0,0.0,5.0,2.0,40.0
Good,75.0,15.0,92.0,25.0,0.0,0.0,100.0,25.0,0.0,8.0,1.0,0.0,67.0,4.0,71.0
Good,84.0,2.0,80.0,23.0,0.0,0.0,100.0,26.0,2.0,24.0,2.0,2.0,7.0,2.0,27.0
Good,87.0,2.0,98.0,30.0,0.0,0.0,100.0,33.0,2.0,9.0,1.0,1.0,11.0,7.0,73.0
Good,75.0,2.0,77.0,23.0,0.0,0.0,100.0,28.0,3.0,43.0,1.0,1.0,46.0,5.0,78.0
Good,89.0,66.0,196.0,6.0,0.0,0.0,100.0,6.0,0.0,17.0,0.0,0.0,6.0,1.0,33.0
Bad,75.0,6.0,67.0,20.0,0.0,0.0,90.0,21.0,2.0,29.0,2.0,2.0,67.0,2.0,67.0
Good,81.0,23.0,89.0,26.0,0.0,0.0,100.0,26.0,0.0,31.0,1.0,1.0,11.0,1.0,33.0
Good,78.0,13.0,90.0,41.0,0.0,0.0,100.0,44.0,0.0,36.0,1.0,1.0,18.0,2.0,70.0
Good,84.0,34.0,95.0,17.0,0.0,0.0,100.0,17.0,0.0,35.0,1.0,1.0,31.0,2.0,50.0
Good,80.0,2.0,93.0,18.0,0.0,0.0,100.0,19.0,1.0,26.0,0.0,0.0,31.0,3.0,63.0
Bad,83.0,14.0,108.0,30.0,0.0,0.0,100.0,31.0,0.0,45.0,2.0,2.0,13.0,4.0,88.0
Good,70.0,1.0,36.0,19.0,0.0,0.0,100.0,20.0,3.0,25.0,2.0,2.0,31.0,5.0,64.0
Good,81.0,1.0,78.0,21.0,0.0,0.0,92.0,24.0,2.0,38.0,1.0,1.0,4.0,2.0,50.0
Good,90.0,44.0,120.0,15.0,0.0,0.0,100.0,15.0,0.0,47.0,1.0,1.0,5.0,1.0,63.0
Good,88.0,32.0,82.0,7.0,0.0,0.0,100.0,7.0,0.0,29.0,0.0,0.0,1.0,1.0,60.0
Good,57.0,2.0,93.0,28.0,0.0,0.0,93.0,30.0,2.0,37.0,3.0,3.0,63.0,6.0,90.0
Bad,73.0,4.0,30.0,13.0,0.0,0.0,100.0,13.0,3.0,62.0,9.0,8.0,41.0,3.0,80.0
Good,82.0,2.0,48.0,15.0,0.0,0.0,100.0,18.0,2.0,24.0,2.0,2.0,0.0,0.0,33.0
Good,78.0,48.0,119.0,19.0,1.0,1.0,90.0,20.0,0.0,30.0,0.0,0.0,50.0,1.0,40.0
Good,70.0,4.0,88.0,10.0,2.0,0.0,75.0,13.0,1.0,50.0,1.0,0.0,39.0,4.0,100.0
Good,79.0,2.0,132.0,31.0,0.0,0.0,100.0,33.0,1.0,27.0,1.0,1.0,42.0,5.0,75.0
Bad,78.0,3.0,73.0,35.0,0.0,0.0,97.0,36.0,5.0,29.0,0.0,0.0,5.0,3.0,41.0
Bad,75.0,5.0,115.0,27.0,0.0,0.0,89.0,27.0,1.0,37.0,0.0,0.0,3.0,2.0,42.0
Good,88.0,13.0,102.0,14.0,0.0,0.0,93.0,15.0,0.0,47.0,0.0,0.0,11.0,1.0,75.0
Bad,68.0,3.0,77.0,37.0,1.0,0.0,92.0,38.0,4.0,16.0,4.0,4.0,24.0,5.0,47.0
Good,91.0,33.0,100.0,22.0,0.0,0.0,100.0,22.0,0.0,64.0,0.0,0.0,1.0,3.0,56.0
Good,82.0,14.0,65.0,19.0,0.0,0.0,100.0,20.0,0.0,30.0,2.0,2.0,12.0,2.0,67.0
Good,78.0,1.0,72.0,21.0,1.0,0.0,93.0,28.0,4.0,36.0,3.0,3.0,0.0,0.0,80.0
Good,60.0,5.0,88.0,27.0,0.0,0.0,93.0,27.0,2.0,41.0,3.0,3.0,58.0,5.0,75.0
Good,67.0,6.0,35.0,16.0,0.0,0.0,100.0,16.0,4.0,19.0,2.0,2.0,78.0,5.0,78.0
Good,78.0,5.0,62.0,36.0,0.0,0.0,100.0,36.0,4.0,22.0,1.0,1.0,3.0,3.0,33.0
Good,80.0,21.0,100.0,10.0,0.0,0.0,100.0,10.0,0.0,30.0,1.0,1.0,42.0,2.0,40.0
Good,72.0,10.0,63.0,17.0,0.0,0.0,100.0,17.0,1.0,24.0,2.0,2.0,52.0,3.0,83.0
Bad,56.0,1.0,10.0,4.0,1.0,1.0,100.0,5.0,3.0,20.0,20.0,20.0,93.0,2.0,75.0
Good,72.0,31.0,180.0,23.0,0.0,0.0,87.0,23.0,0.0,17.0,1.0,1.0,53.0,9.0,83.0
Bad,56.0,3.0,80.0,35.0,1.0,1.0,95.0,38.0,3.0,63.0,2.0,2.0,60.0,7.0,91.0
Good,76.0,26.0,75.0,17.0,0.0,0.0,100.0,17.0,0.0,35.0,1.0,0.0,59.0,3.0,71.0
Bad,68.0,21.0,88.0,8.0,1.0,0.0,55.0,11.0,0.0,36.0,2.0,2.0,6.0,1.0,17.0
Bad,63.0,20.0,85.0,21.0,2.0,2.0,92.0,25.0,0.0,21.0,3.0,3.0,92.0,3.0,100.0
Good,78.0,2.0,32.0,8.0,0.0,0.0,100.0,9.0,3.0,67.0,2.0,2.0,39.0,1.0,67.0
Good,61.0,6.0,74.0,34.0,0.0,0.0,89.0,35.0,3.0,49.0,1.0,1.0,21.0,5.0,64.0
Good,77.0,5.0,76.0,37.0,1.0,1.0,100.0,37.0,1.0,38.0,0.0,0.0,6.0,7.0,67.0
Bad,66.0,7.0,50.0,16.0,1.0,1.0,89.0,18.0,1.0,44.0,4.0,4.0,62.0,6.0,100.0
Bad,62.0,6.0,99.0,21.0,1.0,1.0,91.0,22.0,1.0,55.0,0.0,0.0,87.0,6.0,92.0
Good,68.0,2.0,70.0,42.0,0.0,0.0,98.0,45.0,3.0,51.0,3.0,3.0,59.0,3.0,60.0
Good,90.0,17.0,154.0,11.0,0.0,0.0,100.0,12.0,0.0,33.0,0.0,0.0,3.0,1.0,50.0
Good,91.0,2.0,125.0,16.0,0.0,0.0,100.0,18.0,2.0,17.0,0.0,0.0,5.0,1.0,29.0
Good,90.0,23.0,112.0,10.0,0.0,0.0,100.0,10.0,0.0,20.0,0.0,0.0,0.0,2.0,67.0
Good,63.0,14.0,106.0,17.0,1.0,1.0,79.0,19.0,0.0,26.0,0.0,0.0,42.0,6.0,80.0
Good,75.0,5.0,53.0,24.0,0.0,0.0,100.0,24.0,2.0,25.0,1.0,1.0,11.0,4.0,50.0
Bad,65.0,6.0,115.0,12.0,0.0,0.0,63.0,16.0,1.0,44.0,0.0,0.0,88.0,4.0,86.0
Good,76.0,3.0,52.0,35.0,0.0,0.0,100.0,35.0,4.0,40.0,3.0,3.0,12.0,5.0,60.0
Good,65.0,5.0,60.0,6.0,1.0,1.0,71.0,7.0,2.0,29.0,1.0,1.0,13.0,5.0,100.0
Good,89.0,11.0,103.0,11.0,0.0,0.0,100.0,11.0,1.0,27.0,0.0,0.0,10.0,3.0,57.0
Good,78.0,5.0,61.0,43.0,0.0,0.0,100.0,44.0,1.0,47.0,2.0,2.0,9.0,3.0,80.0
Bad,71.0,6.0,95.0,26.0,1.0,0.0,86.0,28.0,2.0,29.0,0.0,0.0,51.0,10.0,72.0
Good,88.0,10.0,155.0,16.0,0.0,0.0,100.0,17.0,1.0,18.0,1.0,1.0,7.0,4.0,71.0
Good,78.0,1.0,40.0,22.0,0.0,0.0,100.0,23.0,5.0,35.0,2.0,2.0,2.0,2.0,67.0
Bad,88.0,62.0,87.0,8.0,0.0,0.0,100.0,8.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0
Good,77.0,7.0,91.0,32.0,0.0,0.0,97.0,32.0,1.0,22.0,0.0,0.0,26.0,8.0,56.0
Good,64.0,4.0,151.0,67.0,2.0,1.0,76.0,74.0,3.0,51.0,4.0,4.0,19.0,9.0,68.0
Good,83.0,6.0,79.0,40.0,0.0,0.0,100.0,40.0,2.0,43.0,0.0,0.0,3.0,3.0,46.0
Bad,91.0,31.0,104.0,15.0,0.0,0.0,100.0,16.0,0.0,38.0,0.0,0.0,0.0,0.0,25.0
Good,81.0,15.0,63.0,20.0,0.0,0.0,100.0,20.0,0.0,35.0,0.0,0.0,5.0,1.0,25.0
Good,82.0,2.0,86.0,30.0,0.0,0.0,97.0,31.0,4.0,19.0,2.0,2.0,2.0,7.0,44.0
Bad,68.0,13.0,76.0,31.0,0.0,0.0,97.0,31.0,0.0,16.0,1.0,1.0,42.0,8.0,60.0
Bad,56.0,12.0,67.0,25.0,2.0,1.0,85.0,26.0,0.0,31.0,0.0,0.0,16.0,3.0,58.0
Good,83.0,9.0,76.0,16.0,0.0,0.0,100.0,16.0,1.0,25.0,1.0,1.0,11.0,1.0,20.0
Good,68.0,2.0,89.0,44.0,0.0,0.0,98.0,48.0,1.0,38.0,0.0,0.0,87.0,7.0,100.0
Bad,73.0,5.0,44.0,13.0,0.0,0.0,100.0,13.0,7.0,23.0,3.0,3.0,33.0,6.0,82.0
Good,80.0,2.0,61.0,46.0,0.0,0.0,100.0,49.0,7.0,29.0,1.0,1.0,9.0,5.0,57.0
Bad,78.0,7.0,99.0,30.0,1.0,0.0,94.0,32.0,1.0,44.0,3.0,3.0,6.0,4.0,70.0
Good,80.0,4.0,77.0,25.0,0.0,0.0,100.0,25.0,2.0,24.0,3.0,3.0,13.0,3.0,57.0
Bad,81.0,8.0,85.0,40.0,0.0,0.0,100.0,43.0,1.0,35.0,3.0,3.0,9.0,5.0,54.0
Good,74.0,54.0,197.0,21.0,0.0,0.0,95.0,21.0,0.0,10.0,1.0,1.0,10.0,5.0,44.0
Good,77.0,7.0,145.0,12.0,1.0,1.0,92.0,13.0,1.0,8.0,3.0,3.0,18.0,1.0,60.0
Bad,70.0,37.0,95.0,14.0,2.0,2.0,93.0,15.0,0.0,33.0,0.0,0.0,0.0,0.0,40.0
Good,80.0,1.0,80.0,23.0,0.0,0.0,100.0,27.0,5.0,23.0,5.0,5.0,8.0,4.0,57.0
Good,74.0,5.0,66.0,21.0,0.0,0.0,95.0,21.0,1.0,48.0,0.0,0.0,58.0,2.0,86.0
Good,74.0,4.0,192.0,12.0,0.0,0.0,77.0,13.0,1.0,8.0,0.0,0.0,56.0,2.0,75.0
Bad,63.0,2.0,76.0,22.0,1.0,1.0,80.0,25.0,3.0,12.0,1.0,1.0,29.0,7.0,53.0
Good,70.0,23.0,107.0,23.0,0.0,0.0,100.0,24.0,0.0,50.0,2.0,2.0,57.0,5.0,64.0
Good,86.0,5.0,119.0,8.0,0.0,0.0,100.0,9.0,2.0,33.0,1.0,1.0,10.0,3.0,100.0
Good,83.0,6.0,87.0,15.0,0.0,0.0,100.0,15.0,1.0,60.0,2.0,2.0,25.0,2.0,75.0
Good,67.0,5.0,52.0,13.0,1.0,0.0,67.0,15.0,2.0,13.0,0.0,0.0,69.0,4.0,86.0
Bad,62.0,13.0,80.0,21.0,1.0,1.0,87.0,23.0,0.0,30.0,0.0,0.0,40.0,7.0,100.0
Good,72.0,2.0,66.0,30.0,0.0,0.0,100.0,32.0,5.0,34.0,3.0,1.0,48.0,7.0,65.0
Good,71.0,1.0,76.0,18.0,0.0,0.0,100.0,20.0,4.0,60.0,4.0,4.0,84.0,3.0,91.0
Good,66.0,13.0,87.0,19.0,2.0,1.0,95.0,22.0,0.0,43.0,2.0,2.0,30.0,4.0,89.0
Good,80.0,5.0,53.0,29.0,0.0,0.0,100.0,30.0,7.0,17.0,0.0,0.0,0.0,2.0,20.0
Good,57.0,2.0,90.0,36.0,0.0,0.0,90.0,39.0,5.0,38.0,0.0,0.0,79.0,19.0,89.0
Good,82.0,19.0,80.0,7.0,0.0,0.0,100.0,7.0,0.0,29.0,0.0,0.0,44.0,2.0,100.0
Good,78.0,11.0,78.0,28.0,1.0,1.0,97.0,29.0,1.0,24.0,1.0,1.0,6.0,4.0,33.0
Bad,77.0,10.0,85.0,35.0,0.0,0.0,97.0,35.0,1.0,20.0,0.0,0.0,40.0,3.0,29.0
Bad,57.0,1.0,11.0,5.0,1.0,1.0,100.0,6.0,3.0,33.0,21.0,21.0,16.0,1.0,60.0
Good,78.0,4.0,41.0,13.0,0.0,0.0,100.0,13.0,6.0,38.0,3.0,3.0,19.0,2.0,71.0
Good,83.0,2.0,100.0,27.0,0.0,0.0,100.0,29.0,2.0,31.0,1.0,1.0,8.0,8.0,75.0
Good,75.0,3.0,70.0,21.0,0.0,0.0,100.0,21.0,3.0,33.0,5.0,5.0,0.0,0.0,43.0
Good,84.0,25.0,158.0,9.0,1.0,0.0,90.0,10.0,0.0,10.0,0.0,0.0,0.0,3.0,50.0
Good,65.0,2.0,77.0,40.0,1.0,1.0,98.0,42.0,6.0,24.0,1.0,1.0,62.0,7.0,83.0
Good,79.0,3.0,79.0,26.0,1.0,0.0,96.0,32.0,2.0,4.0,0.0,0.0,15.0,7.0,73.0
Bad,81.0,6.0,92.0,11.0,0.0,0.0,100.0,11.0,1.0,55.0,0.0,0.0,77.0,2.0,100.0
Good,90.0,28.0,113.0,26.0,0.0,0.0,100.0,27.0,0.0,15.0,0.0,0.0,1.0,2.0,43.0
Bad,78.0,5.0,55.0,20.0,0.0,0.0,100.0,20.0,4.0,25.0,0.0,0.0,30.0,2.0,23.0
Good,86.0,103.0,167.0,9.0,0.0,0.0,100.0,9.0,0.0,22.0,0.0,0.0,27.0,1.0,67.0
Good,82.0,3.0,67.0,46.0,0.0,0.0,100.0,47.0,1.0,17.0,1.0,1.0,14.0,3.0,25.0
Good,85.0,2.0,49.0,9.0,0.0,0.0,100.0,10.0,2.0,30.0,1.0,1.0,5.0,2.0,57.0
Good,64.0,6.0,89.0,39.0,0.0,0.0,100.0,39.0,1.0,33.0,1.0,1.0,63.0,7.0,78.0
Good,66.0,8.0,33.0,16.0,0.0,0.0,94.0,16.0,1.0,44.0,1.0,1.0,22.0,2.0,57.0
Good,74.0,2.0,32.0,25.0,0.0,0.0,100.0,27.0,6.0,30.0,2.0,2.0,15.0,4.0,43.0
Good,78.0,3.0,71.0,28.0,0.0,0.0,100.0,28.0,3.0,29.0,2.0,2.0,51.0,6.0,73.0
Good,80.0,3.0,124.0,11.0,0.0,0.0,91.0,11.0,2.0,18.0,1.0,1.0,20.0,3.0,63.0
Good,66.0,2.0,59.0,20.0,1.0,1.0,100.0,21.0,4.0,24.0,1.0,1.0,60.0,6.0,88.0
Good,64.0,39.0,104.0,15.0,0.0,0.0,88.0,16.0,0.0,50.0,2.0,2.0,56.0,3.0,83.0
Good,68.0,2.0,81.0,25.0,0.0,0.0,89.0,28.0,2.0,43.0,2.0,2.0,8.0,3.0,100.0
Good,74.0,10.0,44.0,12.0,0.0,0.0,100.0,12.0,1.0,33.0,1.0,0.0,39.0,2.0,75.0
Good,75.0,2.0,107.0,20.0,0.0,0.0,100.0,21.0,2.0,24.0,3.0,3.0,21.0,7.0,67.0
Good,61.0,9.0,88.0,19.0,0.0,0.0,95.0,20.0,1.0,32.0,1.0,1.0,59.0,3.0,67.0
Good,71.0,3.0,116.0,20.0,0.0,0.0,86.0,21.0,1.0,24.0,1.0,1.0,43.0,4.0,75.0
Good,79.0,7.0,91.0,25.0,0.0,0.0,100.0,26.0,1.0,28.0,0.0,0.0,25.0,4.0,83.0
Good,81.0,2.0,90.0,18.0,0.0,0.0,100.0,19.0,4.0,21.0,1.0,1.0,17.0,3.0,31.0
Good,80.0,6.0,62.0,19.0,0.0,0.0,100.0,19.0,2.0,37.0,0.0,0.0,3.0,2.0,44.0
Good,67.0,6.0,100.0,37.0,0.0,0.0,100.0,40.0,3.0,30.0,6.0,6.0,54.0,7.0,87.0
Good,75.0,3.0,104.0,35.0,0.0,0.0,100.0,36.0,1.0,31.0,0.0,0.0,29.0,3.0,44.0
Bad,75.0,3.0,93.0,17.0,0.0,0.0,100.0,17.0,4.0,47.0,2.0,2.0,43.0,3.0,100.0
Bad,58.0,1.0,73.0,22.0,1.0,1.0,79.0,24.0,1.0,29.0,5.0,5.0,0.0,1.0,30.0
Good,83.0,2.0,57.0,22.0,0.0,0.0,100.0,24.0,4.0,17.0,2.0,2.0,7.0,6.0,75.0
Bad,59.0,2.0,73.0,52.0,0.0,0.0,98.0,54.0,6.0,54.0,6.0,6.0,45.0,7.0,83.0
Good,77.0,5.0,172.0,18.0,0.0,0.0,100.0,18.0,1.0,6.0,0.0,0.0,32.0,5.0,75.0
Good,62.0,3.0,76.0,33.0,0.0,0.0,100.0,33.0,2.0,45.0,4.0,4.0,67.0,6.0,85.0
Good,82.0,2.0,93.0,21.0,0.0,0.0,100.0,22.0,1.0,32.0,1.0,1.0,12.0,3.0,56.0
Bad,71.0,23.0,94.0,25.0,0.0,0.0,71.0,28.0,0.0,36.0,0.0,0.0,3.0,2.0,44.0
Good,88.0,5.0,92.0,10.0,0.0,0.0,100.0,12.0,1.0,70.0,0.0,0.0,0.0,0.0,60.0
Good,67.0,4.0,146.0,27.0,0.0,0.0,93.0,29.0,1.0,41.0,1.0,1.0,70.0,5.0,77.0
Bad,82.0,40.0,116.0,5.0,0.0,0.0,100.0,5.0,0.0,40.0,0.0,0.0,58.0,1.0,67.0
Good,77.0,4.0,94.0,44.0,0.0,0.0,100.0,44.0,7.0,20.0,1.0,1.0,14.0,10.0,57.0
Bad,80.0,9.0,43.0,14.0,0.0,0.0,100.0,14.0,2.0,21.0,2.0,1.0,0.0,0.0,50.0
Good,84.0,5.0,76.0,24.0,0.0,0.0,100.0,25.0,1.0,16.0,0.0,0.0,2.0,4.0,45.0
Good,75.0,1.0,79.0,48.0,0.0,0.0,100.0,53.0,2.0,20.0,3.0,3.0,12.0,9.0,52.0
Bad,79.0,6.0,94.0,24.0,0.0,0.0,100.0,24.0,2.0,42.0,0.0,0.0,82.0,2.0,88.0
Good,77.0,2.0,73.0,23.0,0.0,0.0,100.0,24.0,2.0,29.0,5.0,5.0,19.0,3.0,50.0
Bad,84.0,14.0,157.0,26.0,0.0,0.0,100.0,27.0,0.0,7.0,0.0,0.0,3.0,11.0,75.0
Good,84.0,2.0,82.0,34.0,0.0,0.0,100.0,37.0,4.0,22.0,1.0,1.0,4.0,2.0,30.0
Bad,62.0,3.0,18.0,4.0,0.0,0.0,100.0,4.0,3.0,25.0,6.0,6.0,99.0,3.0,100.0
Bad,80.0,27.0,97.0,13.0,0.0,0.0,77.0,13.0,0.0,38.0,1.0,1.0,11.0,1.0,80.0
Bad,77.0,13.0,70.0,13.0,0.0,0.0,93.0,14.0,0.0,64.0,0.0,0.0,0.0,0.0,50.0
Bad,67.0,16.0,55.0,21.0,0.0,0.0,96.0,26.0,0.0,58.0,0.0,0.0,56.0,5.0,82.0
Bad,77.0,2.0,51.0,30.0,0.0,0.0,100.0,31.0,3.0,26.0,0.0,0.0,23.0,7.0,64.0
Good,80.0,1.0,86.0,33.0,0.0,0.0,97.0,37.0,4.0,27.0,2.0,2.0,1.0,5.0,35.0
Good,72.0,13.0,83.0,33.0,1.0,1.0,97.0,37.0,0.0,47.0,3.0,3.0,1.0,3.0,80.0
Bad,62.0,4.0,46.0,19.0,3.0,2.0,82.0,23.0,1.0,59.0,1.0,1.0,47.0,2.0,71.0
Bad,79.0,5.0,85.0,7.0,0.0,0.0,100.0,9.0,2.0,78.0,3.0,3.0,14.0,2.0,100.0
Bad,67.0,10.0,45.0,24.0,0.0,0.0,100.0,25.0,1.0,38.0,4.0,4.0,24.0,3.0,43.0
Bad,77.0,2.0,84.0,16.0,0.0,0.0,90.0,20.0,4.0,65.0,3.0,3.0,11.0,3.0,71.0
